Metric,Importance
up_adjacency-1_degree_assortativity_mean,0.002938830514956285
up_incidence-0_degree_assortativity_min,0.0029072559150039676
down_adjacency-1_spectral_radius_max,0.0028859836907862164
down_adjacency-2_degree_assortativity_min,0.0028043243102896702
2-up_adjacency-0_spectral_gap_min,0.002651668976809235
up_adjacency-0_clustering_coefficient_max,0.002607120504507738
2-down_incidence-2_kirchhoff_index_max,0.002605931574280742
down_incidence-2_kirchhoff_index_min,0.0025805945555860284
2-up_adjacency-0_spectral_radius_min,0.0025173238046947762
2-down_adjacency-2_spectral_gap_mean,0.002502491457809465
2-down_incidence-2_degree_assortativity_mean,0.0023910612815345182
2-down_incidence-2_kirchhoff_index_min,0.0023702802613431127
up_incidence-1_spectral_radius_mean,0.002336864823812818
up_incidence-0_dirichlet_energy_min,0.002325418314902913
2-up_incidence-0_degree_assortativity_max,0.0022660108733006017
up_incidence-1_spectral_radius_max,0.00225719106727548
down_incidence-2_spectral_radius_max,0.002253407054760757
down_incidence-2_spectral_gap_max,0.001931602387267852
down_adjacency-2_clustering_coefficient_mean,0.0019027285335240574
down_adjacency-1_dirichlet_energy_max,0.0018635401350360129
up_adjacency-0_clustering_coefficient_mean,0.001792636745152196
down_adjacency-1_degree_assortativity_min,0.001749197689440591
up_incidence-1_spectral_radius_min,0.0016943722199343997
up_incidence-1_dirichlet_energy_mean,0.0015931920244267777
2-down_adjacency-2_dirichlet_energy_max,0.001504627759766822
2-up_adjacency-0_spectral_radius_mean,0.0014418815052720125
2-down_incidence-2_spectral_radius_min,0.001408887656280115
down_adjacency-2_spectral_gap_max,0.001343675112454537
down_adjacency-1_spectral_radius_mean,0.0013201658765888123
down_incidence-1_dirichlet_energy_min,0.001294869401463099
2-up_incidence-0_effective_diameter_max,0.0012514684588817361
2-up_incidence-0_degree_assortativity_mean,0.0012095049626036866
up_incidence-0_degree_assortativity_mean,0.0012069622464380243
down_adjacency-1_clustering_coefficient_max,0.0011231996885447573
down_incidence-1_degree_assortativity_mean,0.0010515745688364525
2-up_adjacency-0_degree_assortativity_min,0.0010399299325776184
up_incidence-1_effective_diameter_mean,0.0009674337416853859
2-up_incidence-0_dirichlet_energy_max,0.0009617124514198599
2-up_incidence-0_effective_diameter_mean,0.0009384411375278256
up_incidence-0_spectral_gap_max,0.0009308893419568657
down_adjacency-1_spectral_radius_min,0.0008958561382053196
up_incidence-1_spectral_gap_min,0.0008921218214306013
2-up_adjacency-0_degree_assortativity_mean,0.0008824579861106745
down_adjacency-2_dirichlet_energy_max,0.0007857508750211735
up_adjacency-1_spectral_radius_mean,0.0007726965486601713
up_adjacency-0_effective_diameter_min,0.0007565521916591177
