Metric,Importance
2-up_adjacency-0_dirichlet_energy_max,0.0005987538190556831
down_adjacency-2_clustering_coefficient_mean,0.0005695493192521871
up_adjacency-0_spectral_gap_max,0.0005581144088172428
2-up_incidence-0_spectral_radius_min,0.0005515866372738664
2-up_incidence-0_dirichlet_energy_min,0.0005318935637188124
down_incidence-2_kirchhoff_index_min,0.0005184661825043599
2-down_incidence-2_spectral_radius_mean,0.0005126498140758854
up_incidence-0_dirichlet_energy_mean,0.00048759170297889477
up_incidence-1_kirchhoff_index_min,0.0004424007441837575
up_incidence-1_dirichlet_energy_mean,0.00041763579504027035
down_incidence-1_dirichlet_energy_mean,0.0004018797873898628
up_incidence-1_dirichlet_energy_min,0.0003818462127497996
down_adjacency-1_spectral_radius_min,0.0003809608452314548
down_incidence-1_kirchhoff_index_min,0.0003732609501864449
down_incidence-1_degree_assortativity_max,0.00036075600157062693
down_incidence-1_spectral_gap_max,0.000359749177183224
2-up_incidence-0_degree_assortativity_mean,0.0003465675317673342
up_adjacency-1_effective_diameter_mean,0.00031518522327339863
up_adjacency-1_clustering_coefficient_max,0.00027472896460777643
2-up_adjacency-0_spectral_gap_max,0.00026916327892152953
2-down_incidence-2_kirchhoff_index_max,0.0002665596726674441
down_incidence-1_dirichlet_energy_min,0.00021331277751439635
2-up_adjacency-0_spectral_gap_min,0.00020102565908040272
2-down_incidence-2_kirchhoff_index_mean,0.00019269795475500965
down_incidence-2_degree_assortativity_max,0.00018712602772904405
up_incidence-0_degree_assortativity_max,0.0001618689350829272
up_adjacency-0_degree_assortativity_mean,0.00016134561595047543
up_adjacency-1_degree_assortativity_mean,0.00010367661274237442
up_incidence-1_spectral_radius_max,0.00010148234208524751
up_adjacency-0_kirchhoff_index_min,5.970518301157108e-05
2-up_adjacency-0_spectral_radius_mean,5.770652382770374e-05
down_adjacency-1_spectral_radius_mean,2.4123998582481003e-05
up_adjacency-1_spectral_radius_max,7.856938589641927e-06
