Metric,Importance
2-down_adjacency-2_spectral_radius_max,0.0008328733720327042
down_incidence-2_spectral_gap_mean,0.0007981482244477626
down_adjacency-2_dirichlet_energy_mean,0.0007061017131100191
up_adjacency-1_degree_assortativity_min,0.0006979404839191915
up_adjacency-0_dirichlet_energy_mean,0.0005523521563619137
up_adjacency-0_spectral_radius_mean,0.0005410658861891375
down_incidence-2_dirichlet_energy_mean,0.0005197824472416864
up_adjacency-1_kirchhoff_index_max,0.0005172232941992887
down_incidence-2_dirichlet_energy_max,0.0004671695836989679
down_adjacency-1_clustering_coefficient_max,0.00032758977178190714
down_incidence-1_degree_assortativity_min,0.00024235218461520676
2-down_incidence-2_degree_assortativity_max,0.00021056758793236728
2-down_incidence-2_effective_diameter_mean,0.00020891416285513128
