Metric,Spearman_Rho,P_Value,N_samples,Adj_P_Value,Significant
down_adjacency-1_dirichlet_energy_mean,-0.5125366600656184,0.08841643063431351,12,0.10449214529509779,False
up_incidence-1_kirchhoff_index_mean,0.5125366600656184,0.08841643063431351,12,0.10449214529509779,False
2-up_adjacency-0_kirchhoff_index_mean,-0.5125366600656184,0.08841643063431351,12,0.10449214529509779,False
up_incidence-0_spectral_gap_mean,0.5125366600656184,0.08841643063431351,12,0.10449214529509779,False
up_adjacency-1_kirchhoff_index_mean,0.5125366600656184,0.08841643063431351,12,0.10449214529509779,False
down_adjacency-2_effective_diameter_mean,0.4769438364499504,0.11692752927780688,12,0.1321789461401295,False
down_adjacency-2_kirchhoff_index_mean,0.4769438364499504,0.11692752927780688,12,0.1321789461401295,False
2-down_adjacency-2_kirchhoff_index_mean,0.4769438364499504,0.11692752927780688,12,0.1321789461401295,False
up_incidence-0_dirichlet_energy_mean,-0.3986396244954809,0.19928841290498098,12,0.21589578064706272,False
up_incidence-1_dirichlet_energy_mean,-0.3986396244954809,0.19928841290498098,12,0.21589578064706272,False
2-up_incidence-0_dirichlet_energy_mean,-0.3986396244954809,0.19928841290498098,12,0.21589578064706272,False
down_incidence-1_dirichlet_energy_mean,-0.35592823615667946,0.25616023692406037,12,0.2737054586311878,False
2-down_adjacency-2_effective_diameter_mean,-0.3060982830947443,0.3332301719315728,12,0.3512426136576038,False
2-up_adjacency-0_effective_diameter_mean,0.19931981224774045,0.5345578860001883,12,0.5559402014401958,False
up_adjacency-1_clustering_coefficient_mean,0.10677847084700383,0.741178844273399,12,0.7606835507016463,False
down_incidence-2_spectral_gap_mean,-0.02847425889253435,0.9300023256880593,12,0.9300023256880593,False
up_incidence-1_spectral_gap_mean,-0.02847425889253435,0.9300023256880593,12,0.9300023256880593,False
