Metric,Importance
up_adjacency-0_clustering_coefficient_mean,0.0033851808402082773
2-up_incidence-0_kirchhoff_index_max,0.0033481211084087897
down_adjacency-1_degree_assortativity_min,0.0030957973097087217
2-up_adjacency-0_dirichlet_energy_max,0.0030499414666242154
2-up_adjacency-0_effective_diameter_mean,0.0027972105101828197
2-up_incidence-0_dirichlet_energy_min,0.00278513772800252
2-up_incidence-0_kirchhoff_index_min,0.0026648191936246334
up_adjacency-1_kirchhoff_index_mean,0.0025833065795034037
down_adjacency-2_kirchhoff_index_max,0.0023307062753942895
2-down_incidence-2_dirichlet_energy_mean,0.002323959570159551
up_incidence-1_dirichlet_energy_mean,0.0023139167777768447
up_adjacency-1_effective_diameter_max,0.0022452362863362675
down_incidence-2_effective_diameter_max,0.0022203960824413674
up_incidence-0_spectral_gap_mean,0.0021899045548783623
down_incidence-1_degree_assortativity_mean,0.0020245834077764913
up_incidence-0_degree_assortativity_max,0.001916988249873884
down_incidence-1_dirichlet_energy_max,0.0018126408976948353
down_adjacency-1_dirichlet_energy_max,0.0017805213382012272
2-up_incidence-0_dirichlet_energy_max,0.0016005089237123018
2-up_adjacency-0_kirchhoff_index_min,0.0015669218237171747
2-up_incidence-0_spectral_radius_max,0.0014839963165111355
up_incidence-0_effective_diameter_min,0.00144638522109027
down_incidence-1_dirichlet_energy_min,0.0014322486451699707
down_adjacency-1_spectral_radius_min,0.0014290028148625656
down_adjacency-2_effective_diameter_max,0.0013808727228315034
down_adjacency-1_effective_diameter_min,0.001360769320456206
2-up_incidence-0_degree_assortativity_max,0.0013150245251776927
up_incidence-1_kirchhoff_index_max,0.0013037283443337502
2-down_adjacency-2_dirichlet_energy_max,0.0012720942484988568
down_adjacency-2_spectral_radius_max,0.0012088418640902898
up_adjacency-0_clustering_coefficient_max,0.0011593289966714047
down_adjacency-2_spectral_gap_mean,0.001154363802417904
2-up_adjacency-0_degree_assortativity_min,0.0010868718994960856
down_incidence-1_degree_assortativity_min,0.0010865042546494565
up_adjacency-0_spectral_radius_mean,0.001023681490594555
down_incidence-1_dirichlet_energy_mean,0.0009676097202154943
down_adjacency-1_clustering_coefficient_mean,0.0009361295088429714
up_incidence-1_effective_diameter_max,0.0009319199972613229
2-up_incidence-0_degree_assortativity_mean,0.0009287220060307831
down_adjacency-1_clustering_coefficient_max,0.000922283880608468
up_incidence-0_spectral_gap_max,0.000871886458683353
2-down_adjacency-2_spectral_gap_max,0.0008573280169910572
up_incidence-1_spectral_radius_min,0.0008475699545133519
up_adjacency-0_dirichlet_energy_min,0.0008167214733887689
down_adjacency-2_spectral_gap_min,0.0007867244571588878
up_adjacency-0_degree_assortativity_min,0.0007429760153702111
2-up_adjacency-0_spectral_radius_mean,0.0007370907832320697
2-down_incidence-2_kirchhoff_index_min,0.0007082313175353885
down_adjacency-2_degree_assortativity_min,0.0006766125063054104
up_incidence-0_dirichlet_energy_max,0.000666630469997887
2-down_adjacency-2_spectral_radius_min,0.000637951227846203
up_adjacency-1_degree_assortativity_min,0.0005879464792394968
up_adjacency-1_spectral_radius_mean,0.0005736527309961186
down_incidence-2_kirchhoff_index_mean,0.0005374851161736402
down_adjacency-1_dirichlet_energy_mean,0.000514340908884056
down_adjacency-2_clustering_coefficient_mean,0.0005080683663441983
down_incidence-2_degree_assortativity_mean,0.0004635046439081649
up_incidence-1_spectral_radius_mean,0.0004546398645547572
up_incidence-0_spectral_radius_max,0.0004121628808563055
down_incidence-1_spectral_radius_max,0.00039538244520802534
up_adjacency-1_degree_assortativity_mean,0.00039153353096435853
down_incidence-1_spectral_gap_min,0.00033330269362998814
down_adjacency-2_kirchhoff_index_mean,0.00032700916771120393
2-down_incidence-2_spectral_gap_min,0.00032341444606626325
down_incidence-1_effective_diameter_min,0.00032248605777018065
2-down_incidence-2_effective_diameter_mean,0.00032059183472084134
down_adjacency-2_dirichlet_energy_mean,0.0003097654076533125
