Metric,Importance
2-down_incidence-2_effective_diameter_mean,0.0012817126986098442
down_incidence-2_spectral_gap_mean,0.0012797165244914266
down_adjacency-1_spectral_gap_mean,0.0012147006122164962
up_adjacency-0_clustering_coefficient_max,0.001050533597720192
down_incidence-1_spectral_gap_max,0.001040090078473347
down_adjacency-1_clustering_coefficient_max,0.0010198257082853859
2-up_incidence-0_effective_diameter_mean,0.00101221030530584
down_incidence-1_spectral_radius_mean,0.0009397604999873352
up_incidence-1_spectral_gap_max,0.0008361241769757493
2-down_incidence-2_dirichlet_energy_mean,0.0008086579115613238
2-up_incidence-0_dirichlet_energy_max,0.0008061465907011846
up_incidence-0_dirichlet_energy_min,0.0007803590336395083
down_adjacency-1_dirichlet_energy_mean,0.0007504252648755315
up_incidence-0_spectral_gap_mean,0.000748081411596433
up_adjacency-1_effective_diameter_min,0.0006829902470806234
2-down_incidence-2_degree_assortativity_min,0.0006586137868717626
2-up_incidence-0_spectral_radius_min,0.0006082256613365156
up_incidence-1_kirchhoff_index_max,0.0006008978915351264
up_incidence-0_spectral_gap_max,0.0005856768216846302
2-down_incidence-2_spectral_radius_mean,0.0005548814455471918
up_incidence-0_degree_assortativity_max,0.0005356957910744758
up_adjacency-1_kirchhoff_index_max,0.0005185166963152212
2-up_adjacency-0_effective_diameter_max,0.0005073808539192584
up_incidence-0_degree_assortativity_mean,0.00048703037100761716
up_incidence-0_dirichlet_energy_mean,0.0004822248793985397
up_adjacency-1_kirchhoff_index_mean,0.00046244990698683587
up_incidence-1_kirchhoff_index_min,0.0004424007441837575
down_incidence-1_kirchhoff_index_mean,0.00041379215477696263
down_adjacency-2_spectral_gap_max,0.0003853981447901821
up_adjacency-0_spectral_gap_max,0.00038412995571098814
down_incidence-1_effective_diameter_min,0.0003800700067824608
down_incidence-2_dirichlet_energy_max,0.0003639555522654066
down_incidence-1_spectral_gap_mean,0.0003586714376391426
up_adjacency-0_effective_diameter_min,0.00034971036837302933
2-up_incidence-0_dirichlet_energy_mean,0.0003280671295949188
down_incidence-1_dirichlet_energy_mean,0.0003247787387346568
2-up_adjacency-0_degree_assortativity_min,0.0003029122039521472
down_adjacency-1_clustering_coefficient_min,0.00029595316092391076
down_adjacency-2_dirichlet_energy_mean,0.00027328137553805145
up_adjacency-0_kirchhoff_index_min,0.00026617836457930007
2-down_incidence-2_degree_assortativity_max,0.00025068258790036295
down_incidence-1_spectral_radius_max,0.00025012902570032975
up_adjacency-1_dirichlet_energy_max,0.00023487031560012083
down_incidence-1_dirichlet_energy_min,0.00019898373273874277
down_incidence-2_degree_assortativity_max,0.00018712602772904405
down_incidence-1_degree_assortativity_min,0.00018671931233151125
up_adjacency-0_degree_assortativity_mean,0.00016774546950252875
