Metric,Spearman_Rho,P_Value,N_samples,Adj_P_Value,Significant
2-up_adjacency-0_clustering_coefficient_mean,-0.9523809523809524,0.000260400024387251,8,0.01015560095110279,True
up_adjacency-1_clustering_coefficient_mean,-0.9523809523809524,0.000260400024387251,8,0.01015560095110279,True
up_incidence-0_degree_assortativity_mean,0.6666666666666669,0.07098765432098755,8,0.867901237601223,False
down_incidence-1_degree_assortativity_mean,0.6666666666666669,0.07098765432098755,8,0.867901237601223,False
2-up_adjacency-0_degree_assortativity_mean,0.5952380952380953,0.11952980613879269,8,0.867901237601223,False
up_adjacency-1_degree_assortativity_mean,0.5952380952380953,0.11952980613879269,8,0.867901237601223,False
down_incidence-2_dirichlet_energy_mean,0.523809523809524,0.1827207505397148,8,0.867901237601223,False
2-down_incidence-2_dirichlet_energy_mean,0.523809523809524,0.1827207505397148,8,0.867901237601223,False
up_incidence-0_effective_diameter_mean,0.4761904761904762,0.23293553465009798,8,0.867901237601223,False
down_incidence-1_effective_diameter_mean,0.4761904761904762,0.23293553465009798,8,0.867901237601223,False
up_adjacency-0_effective_diameter_mean,0.4761904761904762,0.23293553465009798,8,0.867901237601223,False
down_adjacency-2_spectral_gap_mean,-0.4523809523809524,0.2604047674368853,8,0.867901237601223,False
up_adjacency-0_spectral_gap_mean,-0.4523809523809524,0.2604047674368853,8,0.867901237601223,False
down_adjacency-1_effective_diameter_mean,0.4285714285714286,0.2894032248467901,8,0.867901237601223,False
down_incidence-2_spectral_radius_mean,-0.4047619047619048,0.3198886412288163,8,0.867901237601223,False
2-down_incidence-2_spectral_radius_mean,-0.4047619047619048,0.3198886412288163,8,0.867901237601223,False
down_incidence-1_dirichlet_energy_mean,0.4047619047619048,0.3198886412288163,8,0.867901237601223,False
down_incidence-1_spectral_gap_mean,-0.38095238095238104,0.35181255311756476,8,0.867901237601223,False
up_incidence-0_spectral_gap_mean,-0.38095238095238104,0.35181255311756476,8,0.867901237601223,False
down_adjacency-2_degree_assortativity_mean,0.38095238095238104,0.35181255311756476,8,0.867901237601223,False
down_adjacency-1_spectral_gap_mean,-0.38095238095238104,0.35181255311756476,8,0.867901237601223,False
down_adjacency-2_clustering_coefficient_mean,-0.38095238095238104,0.35181255311756476,8,0.867901237601223,False
down_adjacency-2_spectral_radius_mean,-0.38095238095238104,0.35181255311756476,8,0.867901237601223,False
2-down_adjacency-2_spectral_radius_mean,-0.3571428571428572,0.38512064355625614,8,0.867901237601223,False
2-down_adjacency-2_spectral_gap_mean,-0.3571428571428572,0.38512064355625614,8,0.867901237601223,False
2-down_adjacency-2_clustering_coefficient_mean,-0.3571428571428572,0.38512064355625614,8,0.867901237601223,False
up_incidence-1_spectral_radius_mean,-0.3333333333333334,0.4197530864197532,8,0.867901237601223,False
up_incidence-1_degree_assortativity_mean,-0.3333333333333334,0.4197530864197532,8,0.867901237601223,False
2-up_incidence-0_degree_assortativity_mean,-0.3333333333333334,0.4197530864197532,8,0.867901237601223,False
2-up_incidence-0_spectral_radius_mean,-0.3333333333333334,0.4197530864197532,8,0.867901237601223,False
2-up_adjacency-0_spectral_radius_mean,-0.3333333333333334,0.4197530864197532,8,0.867901237601223,False
2-down_incidence-2_degree_assortativity_mean,-0.3333333333333334,0.4197530864197532,8,0.867901237601223,False
down_incidence-2_degree_assortativity_mean,-0.3333333333333334,0.4197530864197532,8,0.867901237601223,False
up_adjacency-1_spectral_radius_mean,-0.30952380952380953,0.4556448907375822,8,0.867901237601223,False
up_incidence-1_dirichlet_energy_mean,0.28571428571428575,0.49272624501695717,8,0.867901237601223,False
2-up_incidence-0_dirichlet_energy_mean,0.28571428571428575,0.49272624501695717,8,0.867901237601223,False
up_adjacency-0_degree_assortativity_mean,0.28571428571428575,0.49272624501695717,8,0.867901237601223,False
up_adjacency-0_kirchhoff_index_mean,0.28571428571428575,0.49272624501695717,8,0.867901237601223,False
up_incidence-0_dirichlet_energy_mean,0.28571428571428575,0.49272624501695717,8,0.867901237601223,False
down_incidence-1_kirchhoff_index_mean,0.28571428571428575,0.49272624501695717,8,0.867901237601223,False
up_incidence-0_kirchhoff_index_mean,0.28571428571428575,0.49272624501695717,8,0.867901237601223,False
up_incidence-1_spectral_gap_mean,0.261904761904762,0.530922861565801,8,0.867901237601223,False
down_incidence-2_spectral_gap_mean,0.261904761904762,0.530922861565801,8,0.867901237601223,False
up_adjacency-0_spectral_radius_mean,-0.261904761904762,0.530922861565801,8,0.867901237601223,False
up_adjacency-0_clustering_coefficient_mean,0.2380952380952381,0.5701563208157683,8,0.867901237601223,False
2-down_incidence-2_spectral_gap_mean,0.2380952380952381,0.5701563208157683,8,0.867901237601223,False
down_adjacency-1_clustering_coefficient_mean,-0.2380952380952381,0.5701563208157683,8,0.867901237601223,False
2-up_incidence-0_spectral_gap_mean,0.2380952380952381,0.5701563208157683,8,0.867901237601223,False
down_adjacency-1_kirchhoff_index_mean,0.2380952380952381,0.5701563208157683,8,0.867901237601223,False
2-down_adjacency-2_dirichlet_energy_mean,0.19047619047619052,0.6514014957024814,8,0.867901237601223,False
up_adjacency-0_dirichlet_energy_mean,0.19047619047619052,0.6514014957024814,8,0.867901237601223,False
down_adjacency-2_dirichlet_energy_mean,0.19047619047619052,0.6514014957024814,8,0.867901237601223,False
2-up_adjacency-0_dirichlet_energy_mean,0.1666666666666667,0.693238811728395,8,0.867901237601223,False
2-down_adjacency-2_degree_assortativity_mean,0.1666666666666667,0.693238811728395,8,0.867901237601223,False
up_incidence-0_spectral_radius_mean,0.14285714285714288,0.735764859879812,8,0.867901237601223,False
down_incidence-1_spectral_radius_mean,0.14285714285714288,0.735764859879812,8,0.867901237601223,False
down_incidence-2_effective_diameter_mean,-0.14285714285714288,0.735764859879812,8,0.867901237601223,False
up_adjacency-1_effective_diameter_mean,-0.14285714285714288,0.735764859879812,8,0.867901237601223,False
down_adjacency-1_spectral_radius_mean,0.14285714285714288,0.735764859879812,8,0.867901237601223,False
up_incidence-1_effective_diameter_mean,-0.14285714285714288,0.735764859879812,8,0.867901237601223,False
up_incidence-1_kirchhoff_index_mean,-0.11904761904761905,0.7788857260523796,8,0.867901237601223,False
2-up_incidence-0_effective_diameter_mean,-0.11904761904761905,0.7788857260523796,8,0.867901237601223,False
2-up_adjacency-0_kirchhoff_index_mean,-0.11904761904761905,0.7788857260523796,8,0.867901237601223,False
2-up_adjacency-0_effective_diameter_mean,-0.11904761904761905,0.7788857260523796,8,0.867901237601223,False
2-down_incidence-2_kirchhoff_index_mean,-0.11904761904761905,0.7788857260523796,8,0.867901237601223,False
up_adjacency-1_dirichlet_energy_mean,0.11904761904761905,0.7788857260523796,8,0.867901237601223,False
up_adjacency-1_kirchhoff_index_mean,-0.11904761904761905,0.7788857260523796,8,0.867901237601223,False
2-up_incidence-0_kirchhoff_index_mean,-0.11904761904761905,0.7788857260523796,8,0.867901237601223,False
down_incidence-2_kirchhoff_index_mean,-0.11904761904761905,0.7788857260523796,8,0.867901237601223,False
2-down_incidence-2_effective_diameter_mean,-0.11904761904761905,0.7788857260523796,8,0.867901237601223,False
down_adjacency-1_dirichlet_energy_mean,0.09523809523809526,0.8225054302036114,8,0.9035975148715731,False
2-down_adjacency-2_effective_diameter_mean,-0.07142857142857144,0.8665262706759088,8,0.9108491685195836,False
down_adjacency-2_kirchhoff_index_mean,0.04761904761904763,0.9108491685195836,8,0.9108491685195836,False
down_adjacency-1_degree_assortativity_mean,-0.04761904761904763,0.9108491685195836,8,0.9108491685195836,False
down_adjacency-2_effective_diameter_mean,0.04761904761904763,0.9108491685195836,8,0.9108491685195836,False
up_adjacency-1_spectral_gap_mean,-0.04761904761904763,0.9108491685195836,8,0.9108491685195836,False
2-up_adjacency-0_spectral_gap_mean,-0.04761904761904763,0.9108491685195836,8,0.9108491685195836,False
2-down_adjacency-2_kirchhoff_index_mean,0.04761904761904763,0.9108491685195836,8,0.9108491685195836,False
