Metric,Spearman_Rho,P_Value,N_samples,Adj_P_Value,Significant
2-up_incidence-0_effective_diameter_mean,0.39618395031605996,0.22772533229420117,11,0.2574286365064883,False
2-up_incidence-0_kirchhoff_index_mean,0.39618395031605996,0.22772533229420117,11,0.2574286365064883,False
up_adjacency-1_effective_diameter_mean,0.39618395031605996,0.22772533229420117,11,0.2574286365064883,False
2-down_incidence-2_degree_assortativity_mean,0.39618395031605996,0.22772533229420117,11,0.2574286365064883,False
2-down_incidence-2_kirchhoff_index_mean,0.39618395031605996,0.22772533229420117,11,0.2574286365064883,False
2-up_adjacency-0_effective_diameter_mean,0.39618395031605996,0.22772533229420117,11,0.2574286365064883,False
2-up_adjacency-0_kirchhoff_index_mean,0.39618395031605996,0.22772533229420117,11,0.2574286365064883,False
down_incidence-2_effective_diameter_mean,0.39618395031605996,0.22772533229420117,11,0.2574286365064883,False
down_incidence-1_dirichlet_energy_mean,-0.35592823615667946,0.25616023692406037,12,0.2854356925725244,False
up_incidence-1_spectral_gap_mean,-0.3171205815535931,0.34200039339126753,11,0.37050042617387313,False
down_incidence-2_spectral_gap_mean,-0.3171205815535931,0.34200039339126753,11,0.37050042617387313,False
up_incidence-1_dirichlet_energy_mean,-0.2279686315476254,0.5001907260207688,11,0.5344503647893145,False
down_adjacency-2_kirchhoff_index_mean,0.1690308509457033,0.7488684500235266,6,0.7488684500235266,False
2-up_adjacency-0_degree_assortativity_mean,0.1690308509457033,0.7488684500235266,6,0.7488684500235266,False
2-down_adjacency-2_effective_diameter_mean,0.1690308509457033,0.7488684500235266,6,0.7488684500235266,False
down_adjacency-2_effective_diameter_mean,0.1690308509457033,0.7488684500235266,6,0.7488684500235266,False
2-down_adjacency-2_kirchhoff_index_mean,0.1690308509457033,0.7488684500235266,6,0.7488684500235266,False
