Metric,Spearman_Rho,P_Value,N_samples,Adj_P_Value,Significant
up_incidence-1_spectral_gap_mean,-0.26002949907303113,0.2823184620506051,19,0.44815588031809345,False
down_incidence-2_spectral_gap_mean,-0.26002949907303113,0.2823184620506051,19,0.44815588031809345,False
down_incidence-1_dirichlet_energy_max,-0.2596937453371216,0.2688514611030457,20,0.4359234405027955,False
down_adjacency-1_effective_diameter_mean,-0.2528446267601833,0.282130598166351,20,0.44815588031809345,False
down_incidence-1_degree_assortativity_mean,-0.24981654739778592,0.2881286724208506,20,0.45107040441057306,False
up_incidence-0_degree_assortativity_mean,-0.24981654739778592,0.2881286724208506,20,0.45107040441057306,False
2-down_adjacency-2_effective_diameter_max,-0.24807953672855917,0.3924555267846511,14,0.5822706181706915,False
2-up_adjacency-0_degree_assortativity_mean,-0.24445953500497025,0.3996225872115607,14,0.5852537244969308,False
down_incidence-1_kirchhoff_index_mean,-0.22861999186100407,0.3322913250842642,20,0.5096630459062701,False
up_incidence-0_kirchhoff_index_mean,-0.22861999186100407,0.3322913250842642,20,0.5096630459062701,False
up_adjacency-0_kirchhoff_index_mean,-0.22861999186100407,0.3322913250842642,20,0.5096630459062701,False
up_adjacency-1_kirchhoff_index_max,0.21601920256037932,0.37441442220572735,19,0.5614154401714042,False
up_incidence-0_kirchhoff_index_min,0.21405204849497705,0.3648307425019838,20,0.5521105236530021,False
down_incidence-1_kirchhoff_index_min,0.21405204849497705,0.3648307425019838,20,0.5521105236530021,False
2-up_adjacency-0_dirichlet_energy_max,-0.20925670839327415,0.37592575729538963,20,0.5614154401714042,False
up_adjacency-1_effective_diameter_max,0.2026703320377395,0.40533411554376947,19,0.5896096550476434,False
up_adjacency-1_dirichlet_energy_max,-0.19947668129120824,0.39913440643435977,20,0.5852537244969308,False
down_adjacency-1_clustering_coefficient_max,-0.19590931665782854,0.407791699746608,20,0.5896096550476434,False
2-down_adjacency-2_kirchhoff_index_max,-0.19556762800397623,0.5028319869315923,14,0.697194239216599,False
up_adjacency-0_clustering_coefficient_max,0.19374054024362886,0.41310443837027105,20,0.5935108070256426,False
2-down_adjacency-2_dirichlet_energy_mean,0.18433106975198532,0.43658307266891416,20,0.6232978458858083,False
up_adjacency-0_degree_assortativity_min,-0.17464784043139753,0.4614589617415194,20,0.6546949019707806,False
up_adjacency-1_degree_assortativity_min,-0.17395524956120909,0.4763191013120743,19,0.6674347901101287,False
down_adjacency-2_dirichlet_energy_mean,0.17353343386693182,0.46436742180432355,20,0.6547292220470897,False
2-down_incidence-2_spectral_radius_max,0.15879272362878114,0.5036998027820362,20,0.697194239216599,False
2-down_incidence-2_spectral_gap_max,0.15491198412731427,0.5265737236543363,19,0.7179819402605496,False
2-up_incidence-0_spectral_gap_max,0.15491198412731427,0.5265737236543363,19,0.7179819402605496,False
down_incidence-1_dirichlet_energy_mean,0.14988992843867155,0.5282069780771445,20,0.7179819402605496,False
down_adjacency-2_spectral_gap_min,0.14974170234967088,0.6093919250009929,14,0.7642650109128475,False
down_adjacency-2_dirichlet_energy_max,0.14351108518788233,0.546100386397221,20,0.7335194539181608,False
2-down_adjacency-2_dirichlet_energy_max,0.14351108518788233,0.546100386397221,20,0.7335194539181608,False
down_adjacency-1_spectral_radius_max,0.13777761098908192,0.5624137665907792,20,0.7422553780006215,False
up_incidence-0_spectral_radius_max,0.13777761098908192,0.5624137665907792,20,0.7422553780006215,False
down_incidence-1_spectral_radius_max,0.13777761098908192,0.5624137665907792,20,0.7422553780006215,False
up_adjacency-1_clustering_coefficient_max,0.13626391221879056,0.5667562327219587,20,0.7436628024733215,False
up_incidence-1_effective_diameter_max,0.13542848596755058,0.5804001195047893,19,0.7485842450431089,False
down_incidence-2_effective_diameter_max,0.13542848596755058,0.5804001195047893,19,0.7485842450431089,False
up_adjacency-1_spectral_radius_max,0.13237892568276816,0.5779680546068817,20,0.7485842450431089,False
up_incidence-0_spectral_gap_max,0.12343147321973129,0.6041450156918675,20,0.7632266097939344,False
down_incidence-1_spectral_gap_max,0.12343147321973129,0.6041450156918675,20,0.7632266097939344,False
up_incidence-0_effective_diameter_min,0.12307371519381312,0.6052017170172167,20,0.7632266097939344,False
down_incidence-1_effective_diameter_min,0.12307371519381312,0.6052017170172167,20,0.7632266097939344,False
2-down_incidence-2_effective_diameter_mean,0.11467686061847297,0.6401586823167401,19,0.7886503367112978,False
2-up_incidence-0_effective_diameter_mean,0.11467686061847297,0.6401586823167401,19,0.7886503367112978,False
2-up_adjacency-0_kirchhoff_index_mean,0.11467686061847297,0.6401586823167401,19,0.7886503367112978,False
2-up_adjacency-0_degree_assortativity_min,-0.11162076927107034,0.7040205805074926,14,0.8261337659690562,False
up_incidence-0_dirichlet_energy_min,0.11052489672750529,0.6427326532669168,20,0.7886503367112978,False
down_incidence-2_spectral_radius_max,0.10817142087308594,0.6498687812794488,20,0.7931194266152413,False
up_incidence-1_dirichlet_energy_min,0.09743598002629483,0.6914952526008243,19,0.8256672280731374,False
2-up_adjacency-0_spectral_radius_max,0.09606832483134206,0.687021023142838,20,0.8256672280731374,False
up_incidence-1_dirichlet_energy_mean,0.09603617416057073,0.6957241271523895,19,0.8256672280731374,False
up_adjacency-0_kirchhoff_index_min,-0.09467208861062548,0.6913537412069688,20,0.8256672280731374,False
up_incidence-1_dirichlet_energy_max,-0.09263495937247722,0.7060350246607793,19,0.8261337659690562,False
up_incidence-0_degree_assortativity_min,-0.09242001158547072,0.6983617083261779,20,0.8256672280731374,False
down_incidence-1_degree_assortativity_min,-0.09242001158547072,0.6983617083261779,20,0.8256672280731374,False
down_incidence-2_kirchhoff_index_max,0.08445195161825529,0.7310408430462315,19,0.846664649854564,False
up_incidence-1_kirchhoff_index_max,0.08445195161825529,0.7310408430462315,19,0.846664649854564,False
2-up_incidence-0_dirichlet_energy_max,-0.08024803684945114,0.7439907586888497,19,0.851266347029962,False
down_adjacency-1_dirichlet_energy_mean,-0.08024410310353122,0.7366457762509221,20,0.8488253360860879,False
down_incidence-1_dirichlet_energy_min,-0.07721602374113383,0.7462643306562222,20,0.851266347029962,False
2-up_incidence-0_dirichlet_energy_min,0.07648570119405738,0.7556365794376716,19,0.852564354992375,False
up_adjacency-1_dirichlet_energy_mean,-0.07575974979444525,0.7509031130353241,20,0.8522750332950929,False
2-up_incidence-0_dirichlet_energy_mean,0.07312846289291165,0.7660713274976249,19,0.852564354992375,False
2-up_adjacency-0_effective_diameter_max,0.07309318559776203,0.7661811824601079,19,0.852564354992375,False
up_incidence-0_dirichlet_energy_mean,0.07115986501633902,0.7656089318942217,20,0.852564354992375,False
2-up_incidence-0_spectral_radius_max,0.07057901666474455,0.7740212941976039,19,0.8570869940627126,False
2-up_adjacency-0_dirichlet_energy_mean,-0.06515338482322292,0.7849277547966075,20,0.8649446618389801,False
down_adjacency-2_kirchhoff_index_max,0.06222606345581061,0.8326341382538751,14,0.9086948616045952,False
up_incidence-1_spectral_radius_max,0.051352373878267625,0.8346195524389931,19,0.9086948616045952,False
up_adjacency-1_spectral_gap_min,-0.050716882456091315,0.8366397624465216,19,0.9086948616045952,False
2-up_adjacency-0_kirchhoff_index_max,0.048025905400919756,0.8452050183511651,19,0.9127847290829594,False
up_adjacency-1_spectral_gap_max,0.04541927388960119,0.8535176989160148,19,0.9127847290829594,False
2-up_incidence-0_effective_diameter_max,0.044488493382536236,0.8564896356593407,19,0.9127847290829594,False
2-down_incidence-2_effective_diameter_max,0.044488493382536236,0.8564896356593407,19,0.9127847290829594,False
down_incidence-2_spectral_gap_max,0.03978326199289154,0.8715407452788896,19,0.9201848798991067,False
up_incidence-1_spectral_gap_max,0.03978326199289154,0.8715407452788896,19,0.9201848798991067,False
2-up_adjacency-0_spectral_gap_max,0.030988501478264947,0.8997832846165293,19,0.9394441527224977,False
2-up_incidence-0_kirchhoff_index_max,0.030238533030208733,0.9021974682533238,19,0.9394441527224977,False
2-down_incidence-2_kirchhoff_index_max,0.030238533030208733,0.9021974682533238,19,0.9394441527224977,False
up_incidence-1_spectral_gap_min,-0.02222419779427771,0.9280432525495299,19,0.9575719014942877,False
down_incidence-2_spectral_gap_min,-0.02222419779427771,0.9280432525495299,19,0.9575719014942877,False
down_incidence-2_dirichlet_energy_max,0.01888953646128334,0.9369977995971852,20,0.9581013536421669,False
2-down_incidence-2_dirichlet_energy_max,0.01888953646128334,0.9369977995971852,20,0.9581013536421669,False
down_adjacency-2_effective_diameter_max,0.018799346499075793,0.9491395446030532,14,0.9638981519960128,False
2-down_adjacency-2_effective_diameter_mean,-0.017778875273088746,0.9518973739203251,14,0.9638981519960128,False
2-down_incidence-2_spectral_gap_min,-0.012451160659497713,0.9596519046303916,19,0.9638981519960128,False
2-up_incidence-0_spectral_gap_min,-0.012451160659497713,0.9596519046303916,19,0.9638981519960128,False
up_adjacency-0_dirichlet_energy_min,0.0,1.0,20,1.0,False
